INCIDENT_CAUSE,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,LOSS_EVENT_DAYS,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,START_DATE,EXPIRY_DATE,EXPIRY_DAYS,INITIAL_ODOMETER,LOW_MILEAGE_USE,GENDER,BIRTHDATE,DRIVERS_LICENSE_EXPIRY,DATE_AT_CURRENT_ADDRESS,COMMUTE_DISCOUNT,SUSPICIOUS_CLAIM_TIME,SUSPICIOUS_CLAIM_FLAG,DL_EXPIRED,EXCESSIVE_CLAIM_AMOUNT
2,3,143005.4,2018-04-19,109,2018-04-21,0,1,41.87126862,-87.68628838,1700,0,2017-10-06,2018-10-06,279,137724,0,M,1950-04-25,2019-11-02,2011-02-17,0,170,0,0,0
5,1,150226.5,2016-04-06,97,2016-04-15,1,2,41.97450652,-87.81216064,20080,1,2015-09-07,2016-09-06,250,139104,0,F,1957-10-05,2020-05-01,2001-05-01,0,153,0,0,1
2,1,223339.9,2016-10-10,284,2016-10-17,0,1,42.00112812,-87.69837014,31380,1,2015-03-07,2016-03-06,66,210276,0,F,1979-05-05,2021-06-13,2007-08-15,0,-218,1,0,1
5,1,55402.8,2017-12-21,355,2018-01-04,1,3,41.90376152,-87.63330696,17370,1,2016-07-04,2017-07-04,185,45864,0,F,1962-05-22,2020-12-03,2004-04-25,0,-170,1,0,1
2,1,21748.3,2016-06-10,162,2016-06-23,0,5,41.73648943,-87.73964039,2162,1,2015-08-13,2016-08-12,225,20184,1,F,1946-02-05,2019-10-27,2002-05-19,0,63,0,0,0
1,3,305149.4,2018-03-07,66,2018-03-14,0,1,41.85781348,-87.7250758,2930,0,2017-07-12,2018-07-12,193,303600,0,F,1981-08-31,2019-01-09,2015-04-01,0,127,0,0,0
1,1,107735.2,2018-07-22,203,2018-08-05,0,2,41.70784496,-87.58893873,30890,1,2017-02-20,2018-02-20,51,99996,0,M,1956-01-26,2020-09-11,2017-04-14,0,-152,1,0,1
4,3,153103.6,2017-02-11,42,2017-02-18,1,1,41.95236835,-87.76501482,1710,0,2016-01-03,2017-01-02,2,144852,0,F,1994-04-23,2020-09-10,2005-09-22,0,-40,1,0,0
3,1,172983.5,2017-02-14,45,2017-02-25,0,1,41.83098515,-87.61948415,36500,1,2016-05-08,2017-05-08,128,162864,0,M,1997-05-05,2018-12-15,1999-11-25,0,83,0,0,1
5,3,237895.8,2018-03-11,70,2018-03-22,0,3,41.89665988,-87.62175524,1900,0,2017-11-05,2018-11-05,309,232500,0,M,1941-12-09,2020-07-17,1999-06-15,0,239,0,0,0
4,1,44897.9,2016-02-27,58,2016-03-12,0,1,41.83867641,-87.72067486,2440,1,2015-04-14,2016-04-13,104,39744,0,M,1983-08-08,2020-11-27,2017-10-27,0,46,0,0,0
1,1,158607.4,2018-06-18,169,2018-06-29,1,1,41.77340754,-87.58993668,2691,1,2017-09-24,2018-09-24,267,156096,0,F,1964-01-07,2021-03-21,2017-01-06,0,98,0,0,0
1,3,118168.5,2016-07-30,212,2016-08-10,0,3,41.80854224,-87.6845482,2320,0,2015-05-06,2016-05-05,126,114420,0,M,1981-11-07,2021-11-08,2002-07-06,0,-86,1,0,0
3,1,68704.6,2018-01-19,19,2018-01-24,0,1,41.90094776,-87.62364501,19297,1,2017-09-26,2018-09-26,269,62316,0,F,1950-11-14,2021-07-06,2013-05-08,0,250,0,0,1
4,3,185866,2017-02-26,57,2017-03-05,0,1,42.01031381,-87.6626076,1380,0,2016-06-09,2017-06-09,160,182652,0,F,1941-02-14,2019-12-13,2013-09-26,0,103,0,0,0
2,3,119458.8,2018-03-27,86,2018-04-08,0,1,41.76897485,-87.62962809,1700,0,2017-11-12,2018-11-12,316,108180,0,M,1982-10-27,2020-05-05,2001-01-02,0,230,0,0,0
1,3,74995.3,2016-02-14,45,2016-02-26,0,3,41.75826841,-87.61845149,2460,0,2015-04-13,2016-04-12,103,63546,1,F,1966-11-29,2018-01-11,2002-02-20,0,58,0,0,0
2,3,171071,2017-03-11,70,2017-03-18,0,1,41.75032239,-87.64418241,1980,0,2016-06-07,2017-06-07,158,169308,0,F,1992-11-09,2019-10-17,2000-07-20,0,88,0,0,0
5,1,215849.8,2017-09-10,253,2017-09-24,1,1,41.88994002,-87.62894827,22850,1,2016-10-11,2017-10-11,284,209208,0,M,1970-03-03,2019-11-20,2001-10-01,0,31,0,0,1
4,2,76673.1,2018-12-24,358,2018-12-29,0,1,41.75176155,-87.55304319,1430,0,2017-06-14,2018-06-14,165,68952,0,F,1946-11-26,2021-11-07,2006-03-20,0,-193,1,0,0
2,3,301696.3,2016-08-11,224,2016-08-20,1,1,41.89652094,-87.66255876,1210,0,2015-10-03,2016-10-02,276,300612,0,M,1960-04-09,2018-07-14,2017-11-22,0,52,0,0,0
1,3,248741.5,2018-04-08,98,2018-04-19,0,1,41.94510868,-87.80927225,2323,0,2017-05-02,2018-05-02,122,246708,0,F,1961-06-22,2020-11-13,2011-09-08,0,24,0,0,0
3,1,154152,2018-11-08,312,2018-11-16,1,4,41.88204398,-87.62451104,3358,1,2017-10-06,2018-10-06,279,144048,0,F,1978-06-23,2019-09-19,2006-11-16,0,-33,1,0,0
3,3,220457.7,2017-04-21,111,2017-05-05,1,1,41.89904837,-87.73105635,1370,0,2016-10-15,2017-10-15,288,207096,0,M,1944-01-08,2018-01-11,1999-05-12,0,177,0,0,0
1,1,104558.3,2017-07-20,201,2017-07-28,1,1,41.74957266,-87.604689,30500,1,2016-01-04,2017-01-03,3,93060,0,F,1981-12-25,2018-06-03,2010-10-19,0,-198,1,0,1
3,1,264172.3,2018-05-24,144,2018-05-30,0,1,41.75592679,-87.65402522,44033.5,1,2017-11-03,2018-11-03,307,257328,0,M,1942-10-12,2021-09-11,2006-05-21,0,163,0,0,1
3,1,234847.1,2018-04-16,106,2018-04-19,0,1,41.77308031,-87.61539262,20350,1,2017-06-05,2018-06-05,156,222948,0,M,1948-03-06,2019-03-31,2013-02-04,0,50,0,0,1
2,3,95876.1,2017-02-12,43,2017-02-22,0,1,41.88780313,-87.62082503,1910,0,2016-08-17,2017-08-17,229,87744,0,M,1961-12-10,2020-12-12,2014-01-18,0,186,0,0,0
3,3,107207.5,2016-09-12,256,2016-09-17,0,1,41.87684496,-87.64233852,15240,0,2015-08-26,2016-08-25,238,103440,1,F,1983-06-14,2019-09-15,2014-02-08,1,-18,1,0,1
5,3,403567.7,2017-10-10,283,2017-10-22,1,1,41.89235392,-87.6476793,2670,0,2016-09-16,2017-09-16,259,397200,0,F,1952-08-27,2020-03-07,2005-07-25,0,-24,1,0,0
2,3,190876.2,2018-04-15,105,2018-04-24,1,1,41.99804374,-87.67516301,3231.5,0,2017-09-24,2018-09-24,267,187596,0,F,1986-09-22,2020-04-30,2014-02-04,0,162,0,0,0
1,1,66391.6,2018-03-08,67,2018-03-18,0,1,41.77756069,-87.66431375,17670,1,2017-03-20,2018-03-20,79,55692,0,M,1947-04-22,2020-06-29,1999-04-16,0,12,0,0,1
5,4,161025.1,2018-12-26,360,2018-12-29,1,1,41.78031988,-87.61722656,16700,1,2017-07-03,2018-07-03,184,153588,0,M,1970-10-24,2020-02-16,2013-01-01,0,-176,1,0,1
2,1,94018.6,2016-05-17,138,2016-05-22,1,3,41.77263463,-87.62527215,33490,1,2015-11-06,2016-11-05,310,85968,1,M,1989-06-20,2018-10-16,2001-09-10,0,172,0,0,1
5,3,218346.9,2018-10-16,289,2018-10-25,0,1,41.86920049,-87.68867452,1260,0,2017-06-23,2018-06-23,174,215196,0,F,1986-04-06,2021-08-02,2013-04-08,0,-115,1,0,0
5,3,229966.5,2017-07-10,191,2017-07-12,0,1,41.92440234,-87.74231826,17800,0,2016-04-22,2017-04-22,112,223356,0,M,1944-04-10,2018-05-10,1999-10-22,0,-79,1,0,1
5,1,141358.4,2018-07-22,203,2018-07-25,1,1,41.69116002,-87.7200924,30060,1,2017-10-17,2018-10-17,290,139740,0,M,1970-02-12,2021-08-07,2005-10-13,0,87,0,0,1
3,1,252556.3,2018-04-24,114,2018-05-02,0,4,41.8761276,-87.70123322,36860,1,2017-10-24,2018-10-24,297,238920,0,F,1972-08-27,2018-05-30,2016-06-22,0,183,0,0,1
1,2,86950.2,2018-12-05,339,2018-12-09,0,1,41.97105686,-87.76983771,2320,0,2017-02-24,2018-02-24,55,76404,1,M,1943-04-17,2018-09-09,2001-06-12,0,-284,1,1,0
5,1,270520.2,2017-02-06,37,2017-02-15,1,1,41.80742028,-87.7430013,19530,1,2016-05-16,2017-05-16,136,266280,0,F,1964-06-10,2018-03-25,2014-11-12,0,99,0,0,1
1,3,154829.1,2018-07-10,191,2018-07-11,0,1,41.76571748,-87.62034964,1276.5,0,2017-03-19,2018-03-19,78,152856,0,F,1988-12-03,2021-05-07,2004-04-11,0,-113,1,0,0
5,1,99447.7,2017-04-24,114,2017-04-30,1,1,41.83262451,-87.6168411,23851,1,2016-09-03,2017-09-03,246,86112,0,F,1977-01-26,2019-03-21,2007-11-17,0,132,0,0,1
2,3,133441.7,2017-12-30,364,2018-01-13,1,4,41.75069565,-87.64774597,3312,0,2016-11-27,2017-11-27,331,125304,0,F,1980-05-28,2019-05-22,2002-10-18,0,-33,1,0,0
2,3,58508.1,2017-01-23,23,2017-01-31,0,1,42.01793231,-87.67586243,1500,0,2016-05-14,2017-05-14,134,51336,1,M,1938-01-27,2019-06-22,2005-11-06,0,111,0,0,0
4,3,206129.6,2018-02-09,40,2018-02-19,1,1,41.76224645,-87.5930962,2220,0,2017-01-06,2018-01-06,6,199752,0,M,1977-11-23,2019-06-16,2012-11-02,0,-34,1,0,0
3,3,155926.9,2018-09-18,261,2018-09-28,0,1,41.7567361,-87.59307096,2470,0,2017-01-02,2018-01-02,2,142398,1,M,1974-05-27,2018-03-21,2007-07-16,0,-259,1,1,0
3,1,226719.9,2016-03-28,88,2016-04-08,1,1,41.88670169,-87.64288024,25030,1,2015-11-20,2016-11-19,324,219000,0,F,1982-06-02,2019-12-02,2007-08-06,0,236,0,0,1
2,3,360871.4,2017-03-19,78,2017-03-21,1,1,41.87821296,-87.63527874,1440,0,2016-07-17,2017-07-17,198,355680,0,F,1953-05-20,2021-09-01,2017-05-24,0,120,0,0,0
2,3,127615.9,2016-06-18,170,2016-06-26,1,1,41.75826841,-87.61845149,17721.5,0,2015-05-12,2016-05-11,132,117480,0,M,1973-12-12,2018-05-15,2005-10-11,0,-38,1,0,1
5,3,206214.4,2018-07-29,210,2018-08-11,1,2,41.68502626,-87.64229737,1880,0,2017-07-03,2018-07-03,184,197970,1,F,1983-01-02,2021-10-31,2017-09-04,0,-26,1,0,0
1,1,320668.4,2018-03-15,74,2018-03-20,0,1,41.81306812,-87.59152857,22540,1,2017-04-02,2018-04-02,92,315960,0,F,1938-09-16,2021-11-29,1999-08-09,0,18,0,0,1
1,1,302732.2,2017-09-01,244,2017-09-06,0,1,41.79397729,-87.68421858,29530,1,2016-06-05,2017-06-05,156,299676,0,M,1943-01-30,2020-10-23,2004-10-23,0,-88,1,0,1
3,3,128516,2017-06-15,166,2017-06-24,0,4,41.9317334,-87.72298465,2852,0,2016-05-17,2017-05-17,137,125100,0,F,1959-07-04,2020-03-26,2009-01-24,0,-29,1,0,0
3,3,260612,2017-10-26,299,2017-10-29,1,3,41.79591839,-87.76178079,3139.5,0,2016-01-27,2017-01-26,26,249636,0,F,1942-08-01,2018-07-09,2000-09-25,0,-273,1,0,0
5,4,103708.5,2018-12-01,335,2018-12-06,1,1,41.74751005,-87.73271629,16460,1,2017-02-25,2018-02-25,56,93372,1,M,1988-07-24,2020-06-08,2007-05-18,0,-279,1,0,1
4,1,103846.1,2017-05-28,148,2017-06-04,1,1,41.93878066,-87.74672581,19520,1,2016-08-13,2017-08-13,225,102960,0,M,1977-11-13,2021-07-09,2009-10-25,0,77,0,0,1
5,1,244866.5,2018-03-11,70,2018-03-23,1,1,41.85385894,-87.64667407,21600,1,2017-10-26,2018-10-26,299,234048,0,F,1996-11-29,2018-10-13,2011-08-19,0,229,0,0,1
2,3,248353.9,2016-11-02,307,2016-11-12,0,1,41.89333774,-87.6312445,2520,0,2015-09-25,2016-09-24,268,236592,0,M,1950-12-29,2019-02-22,2016-07-16,0,-39,1,0,0
5,3,112342.4,2018-05-17,137,2018-05-28,1,1,41.85287169,-87.64056366,2310,0,2017-08-21,2018-08-21,233,111024,0,F,1985-06-17,2021-05-01,2016-01-10,0,96,0,0,0
4,3,272730.4,2018-06-17,168,2018-06-28,0,1,41.76684152,-87.66378174,1480,0,2017-03-17,2018-03-17,76,272160,0,F,1968-04-16,2021-03-20,2009-05-01,0,-92,1,0,0
1,3,196278.8,2016-04-16,107,2016-04-18,0,1,41.89668927,-87.61970125,2047,0,2015-04-10,2016-04-09,100,189840,0,M,1987-12-04,2019-08-06,2005-05-12,0,-7,1,0,0
1,3,171228.5,2016-01-14,14,2016-01-26,0,1,41.78424899,-87.66205484,1265,0,2015-06-24,2016-06-23,175,164448,0,F,1953-03-16,2018-12-14,2004-01-08,0,161,0,0,0
4,3,294122.3,2016-08-18,231,2016-08-19,0,1,41.78408266,-87.73641287,1960,0,2015-07-04,2016-07-03,185,293328,0,M,1961-02-23,2020-11-12,2008-05-19,0,-46,1,0,0
5,3,217958.2,2016-04-19,110,2016-04-30,1,3,41.83708346,-87.66649329,2323,0,2015-05-25,2016-05-24,145,208008,0,F,1967-11-15,2018-04-12,2013-06-11,0,35,0,0,0
2,3,150532.1,2017-10-03,276,2017-10-12,0,1,41.88687599,-87.6355937,2790,0,2016-02-25,2017-02-24,55,140676,0,M,1961-07-19,2021-10-08,2010-05-23,0,-221,1,0,0
3,3,70144.2,2017-11-17,321,2017-11-23,0,1,41.90052524,-87.64295528,1600,0,2016-03-14,2017-03-14,73,57228,0,F,1964-07-27,2021-05-18,2003-11-06,0,-248,1,0,0
4,3,182294.3,2017-03-28,87,2017-03-29,1,3,41.79332128,-87.68398784,2415,0,2016-01-04,2017-01-03,3,172224,0,M,1961-03-30,2018-03-27,2009-05-04,0,-84,1,0,0
2,3,294473,2018-01-13,13,2018-01-18,0,1,41.78479174,-87.78829015,2000,0,2017-08-25,2018-08-25,237,289080,0,M,1979-06-27,2018-04-07,2006-02-11,0,224,0,0,0
2,1,519723.6,2018-07-01,182,2018-07-09,0,1,41.9678444,-87.76089754,23450,1,2017-10-19,2018-10-19,292,514896,0,M,1941-02-03,2019-08-15,2008-07-25,0,110,0,0,1
3,1,64666.4,2017-03-09,68,2017-03-19,1,1,41.77614221,-87.63868431,24667.5,1,2016-10-07,2017-10-07,280,58524,0,M,1980-08-14,2019-09-04,2017-02-13,0,212,0,0,1
3,1,114269.4,2016-03-11,71,2016-03-25,1,1,41.85868668,-87.73458705,35830,1,2015-03-05,2016-03-04,64,108936,0,F,1982-12-30,2018-07-08,2001-03-16,0,-7,1,0,1
5,1,114749.6,2016-05-02,123,2016-05-06,1,1,41.7632585,-87.57638437,27240,1,2015-03-17,2016-03-16,76,101400,0,F,1938-01-05,2018-04-02,2013-06-07,0,-47,1,0,1
5,1,123371.2,2016-09-11,255,2016-09-13,1,4,41.95385462,-87.70015089,14240,1,2015-06-09,2016-06-08,160,112860,0,M,1999-07-11,2019-06-06,2011-04-19,0,-95,1,0,1
2,3,349616.6,2016-05-17,138,2016-05-31,0,1,41.91794251,-87.66811346,2940,0,2015-07-04,2016-07-03,185,347520,0,M,1967-09-27,2019-07-14,2007-01-05,0,47,0,0,0
2,1,302545,2018-04-10,100,2018-04-15,1,1,41.74640378,-87.68290721,20630,1,2017-11-17,2018-11-17,321,288348,0,F,1986-04-22,2018-06-11,2010-01-08,0,221,0,0,1
2,3,208819.8,2017-10-19,292,2017-10-28,0,1,41.87930129,-87.63116779,1260,0,2016-03-03,2017-03-03,62,201768,0,F,1944-03-30,2019-12-28,2002-10-25,0,-230,1,0,0
5,1,40863.5,2016-03-05,65,2016-03-12,1,1,41.82296894,-87.6773794,18570,1,2015-09-14,2016-09-13,257,36000,0,F,1945-12-29,2020-03-01,2007-11-03,0,192,0,0,1
5,3,172735.5,2018-03-01,60,2018-03-09,0,1,41.78000828,-87.62552251,1357,0,2017-04-05,2018-04-05,95,164544,0,F,1987-04-22,2020-10-22,2006-10-18,0,35,0,0,0
3,1,245114,2018-08-10,222,2018-08-23,1,2,41.96902816,-87.66929634,35280,1,2017-10-21,2018-10-21,294,242760,0,M,1999-12-30,2020-03-18,2001-09-01,0,72,0,0,1
1,3,205697.1,2016-09-30,274,2016-10-06,1,5,41.98254099,-87.74482204,1900,0,2015-10-24,2016-10-23,297,202932,0,M,1971-08-18,2018-07-10,2000-05-22,0,23,0,0,0
1,3,110875.2,2017-07-20,201,2017-08-03,1,1,41.86563763,-87.76927777,2910,0,2016-04-11,2017-04-11,101,110088,0,M,1937-06-22,2020-03-20,2003-10-15,0,-100,1,0,0
1,1,192414,2018-01-04,4,2018-01-11,1,3,41.91824298,-87.74600897,35910,1,2017-11-07,2018-11-07,311,190356,0,M,1944-11-19,2019-05-31,2010-10-16,0,307,0,0,1
2,3,57027,2016-11-11,316,2016-11-22,0,1,41.93192434,-87.71238139,1700,0,2015-08-25,2016-08-24,237,43368,0,F,1990-05-17,2018-12-13,2014-05-12,0,-79,1,0,0
5,3,75448,2018-03-04,63,2018-03-08,0,2,41.96864141,-87.69872462,2470,0,2017-02-04,2018-02-04,35,61416,0,M,1961-09-17,2021-12-19,2012-04-18,0,-28,1,0,0
1,1,516268.3,2016-05-03,124,2016-05-14,0,1,41.85279995,-87.62061156,18135.5,1,2015-10-22,2016-10-21,295,508728,0,M,1993-08-22,2018-01-03,2002-10-03,0,171,0,0,1
3,1,205173.6,2017-04-22,112,2017-04-30,1,1,41.79174083,-87.69490488,29428.5,1,2016-04-06,2017-04-06,96,191808,0,M,1974-08-10,2018-10-10,2001-01-04,0,-16,1,0,1
3,3,258722.4,2018-09-04,247,2018-09-17,0,1,41.67118511,-87.5441186,2630,0,2017-06-02,2018-06-02,153,244044,0,M,1972-09-10,2021-11-04,2008-03-22,0,-94,1,0,0
3,3,135192.4,2017-10-06,279,2017-10-07,0,1,41.88977126,-87.72607148,2170,0,2016-04-10,2017-04-10,100,134676,0,M,1941-05-05,2018-09-27,2010-11-09,0,-179,1,0,0
3,1,120729.9,2016-07-25,207,2016-07-27,1,5,42.019439,-87.69032202,20630,1,2015-07-14,2016-07-13,195,113040,0,F,1975-05-26,2019-12-07,2008-08-01,0,-12,1,0,1
1,3,170919,2018-02-06,37,2018-02-09,1,1,41.86949873,-87.65540209,2760,0,2017-09-23,2018-09-23,266,169920,0,M,1945-07-25,2021-07-24,2005-07-15,0,229,0,0,0
3,3,142063.3,2017-03-31,90,2017-04-01,0,1,41.90625887,-87.72635348,1150,0,2016-06-08,2017-06-08,159,135792,0,F,1997-01-31,2018-06-19,2010-09-12,0,69,0,0,0
1,4,78757.2,2018-12-29,363,2019-01-05,1,1,41.96379928,-87.68890301,36350,1,2017-03-04,2018-03-04,63,70260,0,M,1947-07-24,2020-06-15,2010-09-08,0,-300,1,0,1
5,1,123126.9,2016-11-27,332,2016-12-10,1,1,41.69278956,-87.61638144,24850,1,2015-01-23,2016-01-23,23,113112,0,M,1952-01-08,2020-10-30,2002-11-08,0,-309,1,0,1
3,1,245069.5,2017-05-22,142,2017-05-27,0,1,41.93809389,-87.81125323,19390,1,2016-03-22,2017-03-22,81,231948,0,F,1987-12-05,2018-11-28,2005-07-09,0,-61,1,0,1
5,2,105805.5,2018-12-07,341,2018-12-12,0,1,41.99349103,-87.68989167,2070,0,2017-01-18,2018-01-18,18,99864,0,F,1971-07-20,2018-07-27,2013-01-05,0,-323,1,1,0
5,1,256223.8,2016-04-21,112,2016-05-03,1,1,41.87682693,-87.75040277,28382,1,2015-01-02,2016-01-02,2,250272,0,F,1962-05-21,2020-09-14,2000-10-15,0,-110,1,0,1
4,3,78202.4,2018-10-15,288,2018-10-24,0,2,41.81270755,-87.59112788,2748.5,0,2017-07-06,2018-07-06,187,64260,0,F,1953-06-20,2019-08-16,2009-03-18,0,-101,1,0,0
3,1,451940.9,2018-05-21,141,2018-05-30,1,2,41.78012807,-87.62786581,41280,1,2017-04-02,2018-04-02,92,448416,0,M,1956-06-21,2020-11-28,2016-11-14,0,-49,1,0,1
3,3,364603.2,2018-06-04,155,2018-06-10,0,3,41.79360383,-87.70484556,2800,0,2017-02-14,2018-02-14,45,353124,0,M,1961-05-20,2020-06-14,2017-10-19,0,-110,1,0,0
5,3,149988.1,2017-01-09,9,2017-01-23,1,3,41.83384972,-87.68436318,1080,0,2016-05-21,2017-05-21,141,147168,0,F,1972-12-04,2020-06-28,2014-01-21,0,132,0,0,0
2,3,229208.2,2016-07-31,213,2016-08-12,0,1,42.01548182,-87.6766873,1520,0,2015-09-08,2016-09-07,251,225354,1,F,1988-06-06,2018-12-03,2008-03-17,0,38,0,0,0
3,3,249268.7,2016-01-05,5,2016-01-13,0,3,41.96782599,-87.76762486,1070,0,2015-10-23,2016-10-22,296,241776,0,F,1964-11-18,2021-11-22,2008-06-11,0,291,0,0,0
3,1,142028,2017-07-27,208,2017-08-05,1,1,41.8588948,-87.6304005,19820,1,2016-01-05,2017-01-04,4,128520,0,F,1997-09-28,2018-05-04,2009-05-21,0,-204,1,0,1
1,1,56242.7,2016-07-15,197,2016-07-28,0,6,41.81905247,-87.7241127,32040,1,2015-08-26,2016-08-25,238,41976,0,M,1940-03-17,2020-10-15,2012-02-03,0,41,0,0,1
3,1,116572.6,2017-03-24,83,2017-03-24,1,7,41.89561531,-87.70670533,20490,1,2016-09-19,2017-09-19,262,111384,0,F,1951-06-05,2018-11-17,2011-09-14,0,179,0,0,1
4,3,173217.2,2016-03-24,84,2016-03-28,0,1,41.7847235,-87.78655879,2410,0,2015-08-13,2016-08-12,225,162180,1,F,2000-07-17,2018-07-09,2015-07-17,0,141,0,0,0
3,3,422412.8,2016-11-05,310,2016-11-08,0,4,41.90389254,-87.68813376,1200,0,2015-03-16,2016-03-15,75,420960,0,F,1993-04-04,2019-07-21,2017-07-14,1,-235,1,0,0
5,1,283041.9,2018-10-01,274,2018-10-10,1,1,41.97620114,-87.90530913,33140,1,2017-04-19,2018-04-19,109,280560,0,M,1952-01-21,2020-05-15,1999-07-02,0,-165,1,0,1
2,3,225917.6,2017-06-24,175,2017-07-02,0,1,41.8440034,-87.73421761,1490,0,2016-01-06,2017-01-05,5,220164,0,M,1963-04-09,2019-06-16,2005-07-16,0,-170,1,0,0
3,3,251077.9,2017-07-01,182,2017-07-12,0,1,41.8904063,-87.64660643,3369.5,0,2016-03-19,2017-03-19,78,248760,0,F,1978-08-19,2021-10-27,2005-01-02,0,-104,1,0,0
5,3,22236.2,2018-04-20,110,2018-05-04,1,1,41.94533841,-87.80715477,1630,0,2017-02-07,2018-02-07,38,19320,1,M,1971-05-31,2019-10-24,2009-09-25,0,-72,1,0,0
3,3,289229.5,2017-02-14,45,2017-02-15,0,1,41.83107789,-87.67544016,1590,0,2016-10-13,2017-10-13,286,280440,0,F,1961-02-10,2021-03-21,2012-11-15,0,241,0,0,0
2,1,115894.6,2016-04-01,92,2016-04-07,0,1,41.90951624,-87.7632098,23420,1,2015-11-17,2016-11-16,321,112800,0,M,1949-10-30,2019-05-14,2004-08-21,1,229,0,0,1
1,3,202348.5,2017-05-19,139,2017-05-26,1,1,41.80896097,-87.74303668,1450,0,2016-06-24,2017-06-24,175,198696,0,M,1940-02-17,2020-08-31,2013-09-27,0,36,0,0,0
3,3,208598.9,2018-09-23,266,2018-10-02,0,1,41.89872516,-87.66519104,2800,0,2017-01-21,2018-01-21,21,201252,0,F,1964-11-03,2020-08-27,2002-11-23,0,-245,1,0,0
5,3,52659.3,2018-10-14,287,2018-10-20,0,1,41.91001896,-87.75552573,2880,0,2017-01-03,2018-01-03,3,45744,0,F,1958-12-15,2019-07-25,2015-03-25,0,-284,1,0,0
3,1,112418.5,2018-04-16,106,2018-04-21,0,3,41.90011437,-87.62422759,35250,1,2017-10-07,2018-10-07,280,109752,0,F,1942-09-26,2018-10-25,2008-08-16,0,174,0,0,1
2,2,41946.1,2018-12-23,357,2019-01-01,0,1,41.75754325,-87.57626057,1140,0,2017-02-04,2018-02-04,35,38700,0,M,1996-05-17,2018-11-05,2000-04-22,0,-322,1,1,0
5,3,129622.7,2018-08-19,231,2018-08-31,0,1,41.9400969,-87.64454837,2280,0,2017-02-14,2018-02-14,45,126108,0,F,1972-06-26,2018-04-30,2006-11-19,0,-186,1,1,0
1,3,251883.7,2017-06-15,166,2017-06-17,0,4,41.7863731,-87.70227705,2600,0,2016-01-26,2017-01-25,25,245736,0,M,1986-04-18,2020-11-26,2003-11-16,0,-141,1,0,0
5,3,76962.6,2016-03-09,69,2016-03-09,0,1,41.81201703,-87.68467692,1710,0,2015-10-05,2016-10-04,278,71748,0,F,1955-10-12,2020-02-01,2002-01-24,0,209,0,0,0
5,3,168733.2,2017-08-31,243,2017-09-09,0,1,41.96550207,-87.65801362,1540,0,2016-09-19,2017-09-19,262,154704,0,F,1971-09-27,2018-08-25,2012-07-27,0,19,0,0,0
1,1,306469.8,2017-04-17,107,2017-04-26,1,1,41.83887233,-87.64615097,29200,1,2016-11-24,2017-11-24,328,293316,0,F,2000-04-23,2018-08-29,2012-09-09,0,221,0,0,1
1,3,154746.8,2017-03-29,88,2017-04-04,1,1,41.89104258,-87.62007804,1690,0,2016-05-08,2017-05-08,128,148704,0,M,1946-03-20,2018-07-23,2003-06-13,0,40,0,0,0
5,3,404573.3,2018-10-07,280,2018-10-19,1,2,41.95244911,-87.84160694,2540,0,2017-10-19,2018-10-19,292,389868,0,M,1942-10-01,2018-11-21,2000-01-09,0,12,0,0,0
5,1,167569.2,2017-10-21,294,2017-11-04,1,6,41.90950515,-87.74695994,14460,1,2016-11-21,2017-11-21,325,155712,0,F,1975-03-24,2019-09-26,2008-05-01,0,31,0,0,1
4,3,163193.3,2017-03-14,73,2017-03-22,0,1,41.96124277,-87.71276103,2040,0,2016-05-13,2017-05-13,133,151320,0,M,1969-03-09,2021-04-21,2004-07-04,0,60,0,0,0
3,1,274810.1,2016-02-29,60,2016-03-03,1,2,41.92486304,-87.71225701,25140,1,2015-04-04,2016-04-03,94,273936,0,M,1973-11-16,2019-05-03,2007-07-14,0,34,0,0,1
5,1,53387.7,2016-09-19,263,2016-09-28,1,1,42.00555248,-87.67509863,24621.5,1,2015-08-08,2016-08-07,220,46896,0,F,1999-11-10,2020-01-15,2008-11-24,0,-43,1,0,1
2,1,153662.8,2018-10-31,304,2018-11-09,0,3,42.01574718,-87.69979494,18580,1,2017-02-02,2018-02-02,33,145020,0,M,1962-02-01,2021-11-16,2010-04-26,0,-271,1,0,1
3,3,122795.6,2016-02-02,33,2016-02-11,0,1,41.99488207,-87.71491593,1700,0,2015-02-04,2016-02-04,35,115416,0,F,1963-01-09,2018-04-13,2007-04-15,0,2,0,0,0
5,1,166390.7,2016-09-13,257,2016-09-14,1,7,41.7904158,-87.78188205,25576,1,2015-11-12,2016-11-11,316,164052,0,F,1963-11-10,2018-12-07,2000-09-01,0,59,0,0,1
5,1,304834.2,2017-01-19,19,2017-01-26,1,1,41.74370583,-87.61451052,45540,1,2016-09-14,2017-09-14,257,294420,0,M,1952-04-19,2021-03-16,2004-01-14,0,238,0,0,1
1,3,289732.8,2017-03-24,83,2017-03-24,0,1,41.90153409,-87.75561055,1400,0,2016-03-08,2017-03-08,67,286188,0,M,1999-06-20,2021-10-27,2008-05-07,0,-16,1,0,0
